view_id,customer_id,product_id,view_datetime,session_id,device_type
12628,150,255,2025-04-04 22:27:29.080821,58b58de9-9f2f-4058-8c1f-959422f4dcdd,mobile
12629,640,220,2025-06-27 19:46:59.080821,b167fd7e-7380-45f2-aa30-35bb3d07f84a,desktop
12630,124,235,2025-07-21 22:46:26.080821,e24b39cf-9a51-4dad-a4d2-57746027c71c,mobile
12631,744,35,2025-08-02 15:57:41.080821,adc2e2f6-3c0e-4de7-bfe4-725da7e32130,mobile
12632,786,68,2025-10-17 09:33:40.080821,27785619-b20a-4c9e-8ccd-3fe5bc7c1146,desktop
12633,105,76,2025-06-22 09:08:20.080821,cccbfb6a-2070-48b0-83e0-42caa2550a18,desktop
12634,499,202,2025-08-18 13:18:26.080821,c3837ff6-d870-4a14-b2aa-0b26b16dfbd3,mobile
12635,432,254,2025-08-23 01:32:33.080821,cec31554-4476-4cee-8e2c-1d3a32a56abf,desktop
12636,844,121,2025-03-04 14:38:11.080821,f97f86b2-1f66-49a7-bedd-2ccf287426d4,mobile
12637,170,299,2025-07-10 21:07:27.080821,9d66ff94-3ec2-4528-8117-8144bea67cb7,mobile
12638,792,175,2025-12-10 23:46:32.080821,ae597362-d34e-4652-8bec-7dbcfdfdff43,desktop
12639,662,139,2025-07-10 10:15:50.080821,f24e5486-4d49-4ed2-8312-d5323cce3851,mobile
12640,716,124,2025-04-23 00:15:29.080821,e1bdc014-72b9-40f8-8340-97a68314cf98,mobile
12641,394,7,2025-12-03 23:16:23.080821,b4b93870-e94a-49a3-ad18-92a9a24c551c,desktop
12642,470,158,2025-07-09 20:21:57.080821,2b90a319-7325-4396-9010-4f614e3c2ba2,desktop
12643,723,93,2025-12-01 00:37:26.080821,c0dd1f81-f150-40d1-88ce-35d5486006fe,mobile
12644,786,13,2025-10-28 11:49:50.080821,3f858737-8f5e-4f1d-9cfa-89abcad7b513,mobile
12645,194,226,2025-07-12 16:48:59.080821,ebcaa0ed-daa9-4912-8709-be75110f4e8b,mobile
12646,443,127,2024-12-25 13:13:19.080821,e15e8fd9-c273-4f65-a3fc-f4637a3431f7,mobile
12647,577,44,2025-03-01 21:54:24.080821,29f35955-50a2-4c3e-85d6-c29e020b4137,mobile
12648,878,16,2025-02-05 12:09:26.080821,ab0e3c35-34cf-49c9-beac-82c8ae103266,mobile
12649,550,1,2025-03-21 16:49:32.080821,adf54af0-1e75-4445-8d5a-b03360019cde,desktop
12650,236,284,2025-10-05 16:49:03.080821,0539b72f-628d-4508-84f5-43dbf7774119,mobile
12651,60,114,2025-06-02 23:51:33.080821,d2d391cf-17fb-4f93-b87c-8e3d50195441,desktop
12652,921,78,2025-03-10 17:14:09.080821,24de9f55-19c5-4ba0-a6ab-a4618b3b1df9,mobile
12653,734,232,2025-11-28 17:05:11.080821,e7f50a2e-3acf-4d27-9251-c18e450bbd99,desktop
12654,249,40,2025-10-11 10:42:25.080821,7170251a-0790-4c43-90df-53babed532ca,desktop
12655,881,277,2025-08-01 23:12:01.080821,fdd44b81-4de3-45b3-8f97-2931469fec8d,mobile
12656,236,228,2025-04-29 03:06:56.080821,ce4a9e3f-7a19-499d-b31a-f8e9bebcb461,desktop
12657,365,67,2025-03-15 22:54:59.080821,4b10b9e8-868e-43d4-a6f2-13d6248a5436,mobile
12658,562,116,2025-01-29 18:29:42.080821,a93279e2-e376-475e-b93f-9566dc8c83fc,desktop
12659,240,218,2025-09-06 06:41:41.080821,b9b00bd7-77e8-41e8-9781-5eaf48c04ed1,mobile
12660,163,270,2025-01-17 08:27:57.080821,06b3b1ab-91fc-4f33-ac73-90b4be1f9361,desktop
12661,260,46,2025-10-04 05:12:23.080821,deec2ced-7e6a-4db6-9335-5290fe4d475d,desktop
12662,280,291,2025-06-04 07:01:18.080821,c469c516-1036-4e49-8ad4-929b9f5a0298,desktop
12663,299,241,2025-08-13 02:11:54.080821,5da1852c-8d78-45a4-bb18-508f2183dd21,desktop
12664,250,12,2025-01-17 03:59:10.080821,1931491b-7207-4be2-91cd-149fd279da0c,mobile
12665,252,232,2025-04-15 14:56:28.080821,f2c3d7cc-4135-4c8c-a789-f7cf3386b48c,mobile
12666,732,260,2025-09-03 06:44:55.080821,daed02a7-7f1b-4acb-8e52-c940002881bf,desktop
12667,463,47,2024-12-20 01:24:27.080821,fb2505c1-24bf-49a1-9e3d-10dd5b168c9b,mobile
12668,236,154,2024-12-17 15:34:35.080821,93c65e6a-42ea-412e-8dd8-15b2223c4e33,desktop
12669,642,69,2025-10-30 16:13:43.080821,5d26054b-ec30-4941-a5db-f42c10685387,desktop
12670,727,62,2025-02-08 20:17:46.080821,e9648bc5-d921-4d4a-aed7-ec7c8107d404,mobile
12671,908,162,2025-06-30 22:44:09.080821,e84ed835-bd65-4fd8-b754-dbcf26aff7ae,tablet
12672,684,234,2025-08-15 07:52:17.080821,c7ebc5c6-6466-48fd-adad-c5780f74f4a0,desktop
12673,839,187,2025-06-03 14:33:49.080821,a52bc084-a34f-49cf-b677-ce17132a52ba,desktop
12674,736,175,2025-04-18 07:05:49.080821,851eb7e8-a13a-4d60-96fa-62b875edd273,mobile
12675,363,188,2025-11-18 08:59:36.080821,038fe107-a9ba-48c1-8de6-2f2acfece56f,desktop
12676,707,144,2025-09-09 19:28:33.080821,1d0845b3-f23a-4985-847a-cc0208981632,tablet
12677,952,151,2025-01-25 05:20:59.080821,092d75db-af74-40b2-a84c-dec50b59ec19,mobile
12678,122,287,2025-09-11 14:46:53.080821,b0f0ec7d-c143-4d85-a446-89293954b25e,desktop
12679,108,227,2025-09-15 21:33:41.080821,50e66fc9-eb4a-4803-97bb-4be4655df971,mobile
12680,132,170,2025-01-09 21:59:34.080821,11341728-6b5b-44c3-beee-b690fa629461,mobile
12681,67,222,2025-09-28 22:11:06.080821,07ca78fb-f8f8-4321-8226-a455a3c1f36d,mobile
12682,793,201,2025-11-29 14:10:51.080821,48b53237-d114-4590-8cae-ccb2dd55c3e4,mobile
12683,586,174,2025-05-18 06:01:17.080821,f4080cd4-9920-4a9f-a24c-2cba0a70041e,mobile
12684,823,9,2025-09-18 05:32:59.080821,01ccf8b4-6489-443b-9969-4ed96f32f6bf,desktop
12685,764,212,2025-06-15 22:41:53.080821,455daeb7-f8cf-4372-bc23-f40fc7aceb36,desktop
12686,951,193,2025-09-29 10:40:29.080821,ac3f2039-ad16-4cce-9227-1e31d3fc0450,desktop
12687,332,242,2025-01-12 09:05:21.080821,6d079b34-93d7-4f45-989c-033974bbde59,desktop
12688,374,212,2025-03-20 08:01:00.080821,a3e0b067-5cba-4f79-b35d-7d1b679522fb,mobile
12689,563,80,2025-09-15 04:56:47.080821,23524047-d585-4627-95ba-ff3de53a961f,mobile
12690,30,273,2025-07-24 20:34:43.080821,6f1ba1ba-ec3b-417a-a802-eb6292e77f24,desktop
12691,659,79,2025-09-07 21:32:27.080821,a8b7d5bc-10c3-4c6a-9032-32594f322979,mobile
12692,341,38,2025-03-31 03:44:41.080821,925650a6-df9f-4461-b97a-8f8b71d293cf,desktop
12693,737,108,2025-12-01 07:24:32.080821,5315ae9d-9c8c-4296-b4ed-3eb33f51bd63,mobile
12694,452,216,2024-12-25 16:56:27.080821,c35fd84e-2019-4655-937e-6e5e582c7513,desktop
12695,176,20,2025-01-08 18:19:25.080821,52d0aa90-c8c3-433a-996c-91a21d5d50b1,tablet
12696,108,30,2025-04-27 11:04:58.080821,2affcea5-0e2c-41c3-86bd-a220ef52747a,desktop
12697,847,110,2025-06-28 10:14:05.080821,f76ad5f8-72c9-47f3-ae31-653f945bd1a7,tablet
12698,854,62,2025-07-01 22:18:01.080821,d9e2a222-478e-4d89-85fb-b1d7f455d27c,mobile
12699,925,42,2025-11-02 06:54:46.080821,e4e262ed-28bd-4c7c-9a39-68924b8c8117,mobile
12700,250,239,2025-11-21 11:05:02.080821,f65b0c42-978a-45cf-8100-71b0d383b4ab,mobile
12701,332,288,2025-03-24 07:39:25.080821,82a60ba8-9d0e-42e2-adf8-cbc95e5cc648,mobile
12702,839,42,2025-07-02 14:50:37.080821,9d743099-3e18-4d4b-a492-eb4bfd79b3ea,mobile
12703,582,214,2025-05-27 17:52:14.080821,4991016a-abb2-4a49-b892-a2b1abec32fa,mobile
12704,772,187,2025-09-06 20:14:59.080821,8c4a812c-b13f-4d1c-bf84-2d068ee21f6f,mobile
12705,944,34,2025-03-21 04:24:15.080821,5de370ef-e2ef-4797-8c54-0ebfe3119b43,mobile
12706,79,67,2025-07-13 10:44:10.080821,61530af8-7a7d-4fc7-baf9-49012d1d2dbe,mobile
12707,47,224,2025-10-29 07:59:44.080821,784167e1-6a9b-4403-bb2d-fc4c937faf54,desktop
12708,725,181,2025-05-09 02:16:30.080821,b1e06ae4-6d55-4f46-b550-1f6f39b93d73,tablet
12709,843,73,2024-12-22 02:16:37.080821,b7fe2c7b-1daa-4122-9954-0718a6d27468,mobile
12710,354,83,2025-09-24 07:44:55.080821,ef90a649-1e35-4adb-b2c8-96c60a1d128a,tablet
12711,755,75,2025-05-22 07:17:00.080821,85f8359e-1b7a-4536-8d7c-8e99b71223b9,mobile
12712,320,244,2025-08-12 17:04:04.080821,faff389a-2313-4403-b36d-ea3a92887e91,desktop
12713,447,202,2025-11-25 04:44:29.080821,b734d95c-ca5c-4a64-88fe-d45f798e8a26,desktop
12714,934,183,2025-09-05 01:10:40.080821,5c3ba968-d3cf-47cf-931f-538647db3c5a,mobile
12715,781,254,2025-06-14 02:49:18.080821,1d0cb365-536c-4736-b646-f5bc7feba9e0,mobile
12716,848,57,2025-12-08 16:44:29.080821,03a4c3df-452a-430f-b2f8-2769034af054,desktop
12717,595,174,2025-01-07 13:41:22.080821,b43e46d3-a56b-4c83-adab-2b0ee969ceb2,mobile
12718,24,83,2025-05-14 05:00:14.080821,358fda21-a2de-4fbf-a799-cb011bdc79d7,mobile
12719,118,221,2025-04-15 01:47:35.080821,8c92ed2d-3900-4081-a576-3c41b2cee65b,desktop
12720,149,52,2025-08-03 09:57:12.080821,f3636904-854e-4842-a7fa-34b6486a1d65,desktop
12721,230,22,2025-04-01 03:07:54.080821,02666385-e6ac-4815-b0b9-9a341a341d7d,mobile
12722,588,200,2025-10-15 05:18:46.080821,e8338584-e3e8-4b84-8f9b-6f7590a1c315,desktop
12723,869,225,2025-02-22 00:13:07.080821,887311d6-1972-4a35-aa53-94cfa8210e14,mobile
12724,525,9,2025-09-27 15:53:55.080821,74cdcf29-b2f1-46f0-b739-f629b87ee743,tablet
12725,714,209,2025-06-02 17:46:04.080821,31fbbe6a-68c6-492f-851c-f37070fa3fd1,desktop
12726,805,272,2025-04-24 17:18:40.080821,e11b4266-c380-4bb0-ae75-1c404b926443,desktop
12727,73,146,2025-06-02 03:14:22.080821,f869eded-ef82-4308-903b-f2084858bd8c,mobile
12728,251,279,2025-10-23 08:22:27.080821,346f43bc-8fd9-4b01-b45e-c2b33e0e9b7d,desktop
12729,740,281,2025-06-04 23:27:41.080821,71c7ea07-e6b4-47ad-aab1-479f069ca1a9,mobile
12730,793,240,2025-03-25 07:15:56.080821,7044344a-4d51-4331-92f4-2204d3efee5b,mobile
12731,873,98,2025-01-11 12:04:16.080821,973c12a4-89e3-43c2-86d1-e3160966d0c5,mobile
12732,219,139,2025-10-10 05:23:18.080821,ba77c5ad-42b7-48b5-a225-743f73a3eb83,mobile
12733,429,241,2025-05-25 12:20:28.080821,91bcfee0-7da6-4a47-a6bf-1dd0a5869019,mobile
12734,981,183,2025-07-01 10:15:19.080821,ee52b3f3-2a78-40f7-bcc9-ded63f17c97b,desktop
12735,324,130,2025-05-01 20:21:48.080821,eeef2b5a-d0d9-4682-9408-d5a8d4c7cc61,mobile
12736,385,47,2025-11-23 23:44:11.080821,f5535ba6-60f3-4ff0-8f27-2d5301b6e056,mobile
12737,971,212,2025-11-04 02:22:21.080821,ea7c7698-38fc-44c7-8fb5-97cf5b76e21e,desktop
12738,24,237,2025-03-08 18:16:11.080821,cb88705b-214d-4185-affa-7e07d7d194eb,mobile
12739,16,286,2025-06-18 06:49:58.080821,16dab65a-3afc-48de-9cbb-25461b07fcbe,tablet
12740,990,155,2025-07-04 22:59:10.080821,82797071-87b5-4fb3-9688-943459700047,tablet
12741,52,170,2025-04-06 23:20:55.080821,a1732e04-3701-4bfe-8487-7ba8cb63b828,tablet
12742,729,185,2025-03-30 09:14:17.080821,a61dbe21-b189-4c11-8a93-b23b8118f54e,mobile
12743,429,7,2025-06-12 11:33:01.080821,8b2a0b2d-69ac-4e5b-a228-3a4afe84eb49,mobile
12744,541,3,2025-02-20 02:20:44.080821,959c2d70-3466-41c8-9952-f25431c5ffa2,mobile
12745,26,191,2025-01-22 22:29:55.080821,11c3a768-075d-421f-a4e3-4917f52a5d3d,mobile
12746,646,236,2025-03-21 23:28:08.080821,38994630-c8d0-4ff4-ac7e-51e450792cc7,mobile
12747,814,274,2025-10-24 04:50:24.080821,a6e57bec-4b4a-438b-a984-45fbbf853874,desktop
12748,24,18,2025-07-21 15:50:57.080821,2a710774-fddb-4052-924a-bf44e83d810b,tablet
12749,356,103,2025-01-26 00:17:54.080821,219c08d0-6637-452a-acaa-7347655863bf,mobile
12750,806,41,2025-04-14 14:41:30.080821,84b05869-5355-4d1b-9379-4c1ee3cf28a9,mobile
12751,723,219,2025-03-23 03:54:41.080821,ca969bca-693b-4254-91c8-5ced7e70b0db,desktop
12752,424,107,2025-06-09 21:56:40.080821,3b9702b9-8658-4a7c-ab9d-3635109d19e5,mobile
12753,236,94,2025-09-20 06:26:17.080821,1c721a01-3ae9-4a4b-95f4-ae453eb1610f,mobile
12754,692,147,2025-04-17 21:53:21.080821,202aa83b-039f-41d8-9ec7-b1620a553962,mobile
12755,323,138,2025-09-30 06:37:25.080821,201eee08-b3e7-4689-9daf-bd0b83d723fa,mobile
12756,900,242,2025-05-30 23:48:58.080821,1ea798be-3475-4ec7-a530-ac8ec643b61f,desktop
12757,704,222,2025-01-01 06:33:49.080821,f65806cf-81d9-44f3-bfe1-39188d40554d,mobile
12758,926,127,2025-01-10 11:41:43.080821,ce7d2cfd-5ec7-4276-9c59-911e9d2a9cb4,desktop
12759,260,227,2025-05-28 08:45:38.080821,1ee0a082-68b4-4ad3-8811-e2f08f6daf17,mobile
12760,672,151,2025-12-07 16:21:11.080821,2a8fed1e-5ba2-4548-a92f-88ecc67c0de9,desktop
12761,314,179,2025-04-28 14:57:49.080821,5fe375fd-eac3-43b8-972c-6f0cfc0b40e6,mobile
12762,896,140,2025-02-10 23:07:29.080821,5d2d597f-2dd2-4ece-bbd5-fe637bb0192b,mobile
12763,997,202,2025-02-28 05:42:53.080821,0f054e62-abbf-4b44-a0a9-bbfdd6bf58d2,mobile
12764,59,63,2025-03-11 14:51:03.080821,7e358bee-2428-4136-90c8-4f6668f79beb,mobile
12765,777,92,2025-05-24 22:16:36.080821,c6a7aee9-82be-4476-a530-eaaef7ea0ab8,desktop
12766,363,37,2025-03-15 12:01:59.080821,cdb37ade-c1d9-43af-a6ec-3323d665e9b1,mobile
12767,652,252,2025-04-12 17:03:42.080821,9d91ce0a-8d23-410c-b06e-fbcb5fd13568,desktop
12768,853,272,2025-03-20 16:14:22.080821,b485a46d-9245-4281-880f-c3aa9c14f089,mobile
12769,405,106,2025-06-18 23:47:43.080821,4ff3ce9f-5360-44d0-a47e-5a08b333b588,desktop
12770,667,6,2025-01-25 13:49:35.080821,242f9fc3-fb87-4534-a4da-bfb7e54eb788,desktop
12771,30,39,2024-12-19 19:16:33.080821,6753409e-79a3-428b-a632-740d5b57b811,desktop
12772,482,51,2025-08-17 18:49:01.080821,d40ec2f9-fb15-4ae6-a489-4b9715f501e4,mobile
12773,367,20,2025-10-22 12:12:55.080821,7af51f68-f931-4c27-a057-84c89ab988c3,mobile
12774,683,282,2025-01-15 15:30:28.080821,1744a184-9da3-4ded-a579-98f3c7d08568,desktop
12775,384,141,2025-11-04 02:59:54.080821,ea45b4bc-39ed-4f58-888c-cb515125ef86,desktop
12776,7,232,2025-07-16 07:37:18.080821,53c7e965-e64e-4fb6-b5e4-1c985bed4576,desktop
12777,572,242,2025-06-24 01:53:05.080821,3bd79a03-a5cf-4ea3-a74d-d468e53b780d,mobile
12778,642,208,2025-03-17 02:51:04.080821,86c182d3-62aa-4391-9f96-8ea7a4947d3e,desktop
12779,851,154,2025-10-20 23:56:28.080821,234817eb-6390-4131-819b-f5fe7678b60a,desktop
12780,332,129,2025-02-18 02:08:14.080821,6d8d16a1-d5db-4517-9c92-d49814a200f8,desktop
12781,220,187,2025-07-28 08:44:12.080821,9c4b46e3-1ac2-4248-a912-0cc82022c104,mobile
12782,181,265,2025-02-21 16:42:45.080821,75ed7717-380b-4715-9ecf-3f1d7c778234,mobile
12783,29,6,2025-06-18 22:08:26.080821,aa852242-b959-4b25-bc0d-591a4ebdba8d,desktop
12784,883,246,2025-05-18 19:26:42.080821,e0fae2cc-6e20-449d-85c9-6e93cdf83af1,mobile
12785,394,28,2025-04-09 11:51:59.080821,82200a4c-093d-4dbb-a5c8-4cc5ac199ef9,tablet
12786,500,79,2025-11-21 09:21:04.080821,763ba603-fd7f-4cc7-ab15-5050bf4a6dc1,mobile
12787,542,299,2025-08-08 22:01:42.080821,7ad1320d-edf9-432f-ae40-6ece2dbab74c,desktop
12788,50,227,2025-11-04 04:48:34.080821,903f962b-7df3-4634-994b-72e6525fa097,mobile
12789,994,211,2025-12-05 09:33:11.080821,093830f2-14a4-4e35-959e-2429371681a3,mobile
12790,149,228,2025-08-12 08:36:30.080821,f9104e71-7935-4380-9b84-ddcbf6c49e41,desktop
12791,62,138,2024-12-19 04:32:25.080821,05dffe03-cf8a-41f7-a4a5-7979736e236e,desktop
12792,901,192,2025-06-26 09:00:29.080821,ea38b6ba-91d3-41a3-90bd-f42443fdc8a0,desktop
12793,270,282,2025-09-19 04:25:37.080821,5d2adbde-e073-43c8-879b-e22ff6835eb3,desktop
12794,528,133,2025-07-23 00:27:08.080821,44e1265f-5ae8-4e8e-a464-27a85c97082d,desktop
12795,481,61,2025-05-16 17:08:05.080821,edaac3fb-80bf-4695-9c64-25467a298941,mobile
12796,882,28,2025-04-07 06:59:15.080821,b5254455-7762-4ec9-a248-10113be1f7e2,mobile
12797,665,169,2025-05-26 04:51:59.080821,a366977f-f768-421a-ab0b-5c6d40d041dc,mobile
12798,177,110,2025-04-05 17:38:23.080821,ad51cdaf-7e23-4527-abe4-96a85984081a,tablet
12799,443,167,2025-06-16 07:22:59.080821,b83650b6-5293-4c10-9a32-d9fd0b0de82f,desktop
12800,745,30,2025-08-20 10:06:44.080821,b6e84b0d-8ebf-4ba3-916e-dbc76dd24bbe,mobile
12801,38,79,2025-07-07 11:38:27.080821,53e9eaf9-8c19-4697-ad04-c44cd50ea611,mobile
12802,190,86,2025-06-15 07:12:13.080821,f7c9e8b1-8dbd-4a30-96f2-6dc8fa8dd88b,desktop
12803,750,230,2025-11-05 23:01:34.080821,11f76799-c9e0-4bba-8fe1-c2faa2d2ae33,tablet
12804,492,35,2025-03-26 16:28:45.080821,39f797df-5408-44e5-89c1-35d452a87541,desktop
12805,313,153,2025-06-28 08:12:52.080821,f6d71d77-3a25-47ae-9efd-5577cc5e8033,mobile
12806,941,188,2025-07-07 10:28:47.080821,ab1d7e37-5baf-4065-948c-72d871b1ccf2,desktop
12807,725,241,2024-12-19 10:23:37.080821,523a4992-1825-4131-b2a4-fc58cab0ffb4,mobile
12808,290,293,2025-04-14 13:29:04.080821,98492c34-398e-41f4-9be7-3c4b82c01b43,desktop
12809,603,59,2025-03-30 10:03:31.080821,24134191-1796-41d9-a2b2-178cd15663c3,desktop
12810,533,119,2025-03-13 14:26:32.080821,287752b6-9781-45de-aaed-2c1035b5819a,desktop
12811,274,289,2024-12-22 15:49:42.080821,e5da061e-0de5-4432-9019-abd543bb3657,desktop
12812,179,215,2025-07-04 01:37:20.080821,dd0e0e0f-2fb8-4277-9720-55bca55c15a9,tablet
12813,700,39,2025-03-02 23:05:00.080821,f54304e2-ef9b-4d2e-9248-7efae68ba9d5,mobile
12814,389,181,2025-08-25 17:50:07.080821,607095d2-3dbf-4128-8c90-20a02accb187,mobile
12815,603,169,2025-07-24 15:51:22.080821,c6b95a91-2bc1-4b8f-ac6d-9c5521da4219,mobile
12816,807,108,2025-01-01 03:16:41.080821,16a66171-2ddf-40c7-8371-e4848c258360,desktop
12817,620,135,2025-01-24 22:29:37.080821,7af0f736-7fbe-4079-8da1-3597ce2fca0b,mobile
12818,188,167,2025-10-11 09:03:53.080821,af4663bf-8a79-4ed4-8cf4-fb5e9eb8c1b7,mobile
12819,414,136,2025-03-22 20:00:07.080821,5c527ce9-fdd4-4963-a212-9ac3d853f1e6,desktop
12820,204,153,2024-12-25 15:04:22.080821,f087d881-3cd2-40fc-8bd3-8d67c47e2bbe,mobile
12821,568,34,2025-04-29 12:11:05.080821,01fb3aa6-a7e3-4525-bc17-2c50772fa8c9,mobile
12822,897,288,2025-01-02 22:06:11.080821,c89663eb-cb43-47d7-ac35-395b07096703,desktop
12823,745,286,2025-02-24 02:00:31.080821,367df414-a1b4-4912-a1d0-e72382b6f51c,mobile
12824,449,184,2025-10-19 20:01:49.080821,59827a2b-8d8c-4380-96fb-8a30b6bbd01c,mobile
12825,734,172,2025-09-06 07:50:56.080821,de8eb0cc-59d6-46b8-9bf3-05c3de147401,desktop
12826,440,213,2025-04-30 12:30:06.080821,eaba6a37-d754-4578-ac25-0b49bd1a3abc,mobile
12827,360,132,2025-05-10 03:42:53.080821,fec89788-a76e-42c9-9682-cb3c63933ca1,desktop
12828,857,296,2025-05-29 11:09:24.080821,c0f4039c-f384-47fc-a009-ad13c28296e8,desktop
12829,345,112,2025-10-28 10:19:17.080821,037d0936-e450-4b89-a288-c446a172d3ac,desktop
12830,198,86,2025-11-13 23:12:43.080821,372bf71c-eab3-49ee-9c5d-2e6b3364174e,mobile
12831,641,211,2025-09-07 03:51:14.080821,5364e01c-4995-4a8b-88a7-803b8fc355fd,mobile
12832,969,62,2025-04-05 04:48:57.080821,8c1a962c-eaf5-49a8-999f-4048800ec2ff,mobile
12833,210,63,2025-03-02 10:10:59.080821,dc7cddd0-46e2-46ad-be10-089fdc8f4129,mobile
12834,659,47,2025-01-13 18:54:09.080821,e5d441b4-6b8f-4e75-a6c1-adcafd5d43b9,desktop
12835,790,107,2025-04-17 06:34:43.080821,4bcff05b-e68b-4e70-af3c-d8953006f78f,tablet
12836,264,101,2025-06-23 01:34:11.080821,3555a00b-3854-4497-a325-9e1f7d8133e4,desktop
12837,207,32,2025-09-18 20:07:49.080821,2b0be09f-b875-4a52-ad4f-d534f5834cfb,desktop
12838,864,118,2025-09-07 23:58:07.080821,393fb0a7-b25d-49eb-8f65-9a8bf44cdd5a,desktop
12839,31,178,2025-04-09 14:35:33.080821,ccca9069-470b-438c-8b73-b5291bf90404,mobile
12840,673,191,2025-11-24 17:09:10.080821,1baea203-7e30-4acc-b91b-11f90dcbf9ea,mobile
12841,127,285,2025-06-26 21:18:31.080821,35197c67-9ad9-4efd-825a-5c2a4233eb2e,desktop
12842,715,21,2025-08-15 23:07:39.080821,416d1b7a-0867-458f-b166-e8a8d96deab0,desktop
12843,22,180,2025-07-04 02:51:32.080821,89a8930e-b792-4e5a-ae95-74aca1161ddf,mobile
12844,537,181,2025-02-15 05:56:43.080821,057496b5-6f6e-4eed-8853-b3aeedcfafcb,tablet
12845,839,252,2025-03-27 09:30:34.080821,cbda561e-d668-4737-b250-e5ffea700fc1,desktop
12846,835,104,2024-12-25 01:18:13.080821,f46d5bb8-448d-46e8-99a1-780755673426,tablet
12847,139,199,2025-03-28 00:42:22.080821,6b492e7a-7b42-4024-b1aa-290ae59f296e,mobile
12848,608,289,2024-12-18 16:16:02.080821,ec8fe2ae-8338-4963-a52b-3e55e20a8831,mobile
12849,972,220,2025-08-27 00:01:09.080821,a2893e3d-f803-4e51-a4b0-b3618cf302f3,mobile
12850,116,206,2025-08-20 18:06:31.080821,2d58c62d-251b-45de-a111-d079ba9ed06e,tablet
12851,359,253,2025-07-20 17:18:43.080821,81fc2caa-b4aa-4c5f-a5c6-2409ba41f2d4,tablet
12852,10,120,2025-04-09 02:00:25.080821,97cfffb8-82be-4bfa-97b1-ba726573bb04,mobile
12853,834,63,2025-11-15 19:57:59.080821,23470384-8762-4455-99b3-2dd482b146ff,desktop
12854,723,26,2024-12-20 02:38:05.080821,ffc0c038-6cec-4f79-b3e2-58c4bae94548,tablet
12855,115,258,2025-09-02 13:36:35.080821,95abea2a-a697-47f4-87a6-91e6cc70f80a,mobile
12856,301,252,2025-06-19 23:56:45.080821,82369821-61a6-4b38-ae70-0f3724017fc0,desktop
12857,940,41,2024-12-26 17:48:41.080821,163aa8cf-df21-44bf-ad80-99fc67587e98,desktop
12858,387,298,2025-04-26 19:47:56.080821,81fe3f5e-7662-4979-8434-84baf03b66bd,mobile
12859,597,91,2025-06-07 16:45:52.080821,a044a53d-3040-4154-8ec5-93fccda3f55f,mobile
12860,956,38,2025-03-05 03:50:35.080821,1f61f630-f6a8-4798-8a3c-9a6d654ad8e3,desktop
12861,889,23,2025-04-15 20:53:49.080821,4cfc2f27-536c-4e3b-9ad4-31c47c069bb9,desktop
12862,562,110,2025-11-01 02:09:49.080821,5bcc4368-c3cf-4067-8ba0-622a0a637b06,mobile
12863,788,126,2025-09-14 00:58:50.080821,87eec564-e40b-4d4a-95e6-38ac844b8e6a,desktop
12864,884,116,2025-10-28 16:46:29.080821,5391a1b0-59ef-4d29-a3eb-210b1158c97a,desktop
12865,351,298,2025-03-09 11:04:33.080821,6ade312e-640f-42e7-a6e3-5d0b27546281,mobile
12866,444,33,2025-01-05 04:41:43.080821,62abae23-5d47-4d1b-8654-0bcb44f14626,mobile
12867,314,168,2025-04-26 16:01:30.080821,dfb9108e-e0b3-42f7-bbac-5721fc9feba6,tablet
12868,190,34,2025-09-15 09:09:28.080821,aebdb97a-893c-4775-b538-80ef2628b820,desktop
12869,620,26,2025-06-07 17:46:33.080821,574aaf3a-8b80-45a4-90e8-e51ae670df91,desktop
12870,620,43,2025-11-28 00:06:06.080821,3042bde0-e222-42c0-8c6e-74043ed07375,desktop
12871,672,207,2025-10-10 07:08:35.080821,bcbe3c83-2597-4738-8a9f-411f248fbab8,desktop
12872,656,209,2025-04-26 02:07:42.080821,2f9969fb-f616-4aa1-a96a-ee0e5c76d078,desktop
12873,279,281,2025-10-10 02:08:01.080821,eddbb566-2d16-4f73-a859-a243d5256823,desktop
12874,85,143,2025-04-08 07:46:01.080821,60c27614-5dcf-45d8-b8de-0f6c1e3cc9c3,mobile
12875,824,53,2025-02-11 02:29:50.080821,fc2657cd-bda5-4043-b34c-baf076556731,tablet
12876,710,185,2025-07-16 09:19:49.080821,3752668d-5c46-4302-af62-304f456dedb8,tablet
12877,51,219,2025-09-11 08:34:13.080821,b8cdd0a6-a1b6-4d0a-9756-720b76e365a6,mobile
12878,884,34,2025-08-07 20:54:40.080821,5c1ce6c8-4f78-46c2-91ed-f9d048bb46bb,desktop
12879,16,90,2025-12-11 15:32:25.080821,b336c8d2-2f57-437e-b9ef-18411f7d0b2d,mobile
12880,355,89,2025-09-30 15:52:36.080821,51b074a0-b0f8-4d71-b4d7-d86cab88b4cf,desktop
12881,743,55,2025-11-14 05:00:21.080821,b32c5ddc-a545-4c59-b395-15403b8f10ff,desktop
12882,572,14,2025-09-19 20:39:33.080821,8fffd001-8f0e-44f5-a98f-0e4fb0731cc4,tablet
12883,857,292,2025-06-21 23:57:47.080821,9ed6a146-9044-45fa-ae17-975c34c9c7f1,mobile
12884,597,10,2025-07-15 07:51:08.080821,cfadc424-300c-4aaa-b1d5-f6dc02b105ab,desktop
